dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
gaussian,matern,posterior_full,posterior,8192,256,256,64,10,40,140.617,8.376,136.552,136.964,142.597,7323.2,7407.6,0.004167,3828.334,28.04,0
gaussian,matern,posterior_full,posterior,8192,256,256,64,10,80,140.617,8.376,155.582,156.933,162.117,6427.5,6541.5,0.010417,3828.334,24.61,0
gaussian,matern,posterior_full,posterior,8192,256,256,64,10,160,140.617,8.376,184.781,185.958,191.462,5411.8,5313.7,0.031250,3828.334,20.72,0
gaussian,matern,posterior_full,posterior,8192,256,256,64,10,8192,140.617,8.376,946.242,947.744,974.305,1056.8,1059.9,1.000000,3828.334,4.05,0
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,10,140.617,8.376,128.346,128.388,133.125,7791.5,8044.8,0.002083,3832.644,29.86,0
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,20,140.617,8.376,129.537,129.029,135.364,7719.8,7837.5,0.004167,3832.644,29.59,0
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,40,140.617,8.376,139.124,138.501,145.253,7187.8,7272.0,0.018750,3832.644,27.55,0
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,80,140.617,8.376,157.624,157.637,163.814,6344.2,6379.0,0.039583,3832.644,24.32,0
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,160,140.617,8.376,191.801,192.710,198.918,5213.7,5118.4,0.075000,3832.644,19.98,0
gaussian,sobolev,posterior_full,posterior,8192,256,256,64,10,8192,140.617,8.376,945.478,943.455,980.641,1057.7,1102.7,1.000000,3832.644,4.05,0
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,10,259.961,8.376,74.930,74.275,85.539,13345.8,14113.1,0.004167,3833.519,51.16,0
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,20,259.961,8.376,76.077,74.850,86.723,13144.7,13675.6,0.008333,3833.519,50.39,0
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,40,259.961,8.376,83.269,81.346,94.115,12009.3,11860.7,0.020833,3833.519,46.04,0
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,80,259.961,8.376,101.091,99.523,112.579,9892.1,10313.5,0.039583,3833.519,37.92,0
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,160,259.961,8.376,132.865,131.716,143.749,7526.4,7458.7,0.083333,3833.519,28.85,0
gaussian,identity,lm2_ham_full,hamming,8192,256,256,64,10,8192,259.961,8.376,916.902,915.071,939.679,1090.6,1119.0,1.000000,3833.519,4.18,0
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,10,259.961,8.376,72.729,71.843,82.562,13749.7,14150.7,0.000000,3828.334,52.64,0
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,20,259.961,8.376,75.454,74.018,87.427,13253.0,13807.0,0.000000,3828.334,50.74,0
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,40,259.961,8.376,81.855,80.450,92.387,12216.7,12621.0,0.000000,3828.334,46.77,0
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,80,259.961,8.376,96.175,94.724,106.596,10397.7,10269.3,0.006250,3828.334,39.81,0
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,160,259.961,8.376,129.868,128.548,144.229,7700.1,7621.0,0.016667,3828.334,29.48,0
gaussian,matern,lm2_ham_full,hamming,8192,256,256,64,10,8192,259.961,8.376,910.498,910.494,950.815,1098.3,1107.2,1.000000,3828.334,4.20,0
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,10,259.961,8.376,72.784,72.162,82.210,13739.2,14414.3,0.000000,3832.644,52.66,0
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,20,259.961,8.376,75.757,74.274,87.139,13200.1,13677.7,0.000000,3832.644,50.59,0
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,40,259.961,8.376,82.093,80.258,92.419,12181.3,12637.4,0.004167,3832.644,46.69,0
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,80,259.961,8.376,95.989,94.243,107.492,10417.9,10380.9,0.010417,3832.644,39.93,0
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,160,259.961,8.376,132.006,130.340,146.437,7575.4,7612.3,0.037500,3832.644,29.03,0
gaussian,sobolev,lm2_ham_full,hamming,8192,256,256,64,10,8192,259.961,8.376,908.389,901.021,956.736,1100.8,1109.6,1.000000,3832.644,4.22,0
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,10,260.024,8.376,187.951,185.734,195.175,5320.5,5509.7,0.018750,3833.519,20.40,0
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,20,260.024,8.376,188.772,189.479,194.054,5297.4,5398.8,0.027083,3833.519,20.31,0
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,40,260.024,8.376,196.002,196.775,200.486,5102.0,5141.3,0.050000,3833.519,19.56,0
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,80,260.024,8.376,212.988,213.735,220.007,4695.1,4715.7,0.085417,3833.519,18.00,0
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,160,260.024,8.376,242.907,243.560,250.216,4116.8,4091.2,0.137500,3833.519,15.78,0
gaussian,identity,lm2_post_full,posterior,8192,256,256,64,10,8192,260.024,8.376,917.737,920.158,941.279,1089.6,1118.5,1.000000,3833.519,4.18,0
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,10,260.024,8.376,184.747,185.030,189.382,5412.8,5500.9,0.002083,3828.334,20.72,0
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,20,260.024,8.376,187.734,187.078,193.863,5326.7,5409.5,0.006250,3828.334,20.39,0
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,40,260.024,8.376,196.290,195.815,203.367,5094.5,5201.0,0.006250,3828.334,19.50,0
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,80,260.024,8.376,208.420,208.391,215.943,4798.0,4802.4,0.008333,3828.334,18.37,0
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,160,260.024,8.376,238.463,239.304,245.576,4193.5,4172.3,0.020833,3828.334,16.05,0
gaussian,matern,lm2_post_full,posterior,8192,256,256,64,10,8192,260.024,8.376,942.434,941.631,970.208,1061.1,1106.9,1.000000,3828.334,4.06,0
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,10,260.024,8.376,186.113,186.534,190.855,5373.1,5474.3,0.002083,3832.644,20.59,0
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,20,260.024,8.376,186.166,185.287,190.471,5371.5,5402.2,0.006250,3832.644,20.59,0
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,40,260.024,8.376,194.649,193.414,200.967,5137.5,5245.3,0.018750,3832.644,19.69,0
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,80,260.024,8.376,211.033,210.695,216.871,4738.6,4796.3,0.029167,3832.644,18.16,0
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,160,260.024,8.376,240.665,242.632,248.072,4155.2,4135.3,0.068750,3832.644,15.93,0
gaussian,sobolev,lm2_post_full,posterior,8192,256,256,64,10,8192,260.024,8.376,943.296,943.232,969.088,1060.1,1115.2,1.000000,3832.644,4.06,0
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,10,267.163,8.376,104.592,104.355,120.324,9560.9,9915.1,0.004167,3833.519,36.65,0
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,20,267.163,8.376,105.749,106.147,121.988,9456.3,9913.6,0.012500,3833.519,36.25,0
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,40,267.163,8.376,113.007,111.684,127.364,8849.0,9131.0,0.039583,3833.519,33.92,0
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,80,267.163,8.376,131.874,130.468,147.621,7583.0,7742.6,0.064583,3833.519,29.07,0
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,160,267.163,8.376,161.877,162.085,179.398,6177.5,6064.5,0.137500,3833.519,23.68,0
gaussian,identity,signmag_ham_full,hamming,8192,256,256,64,10,8192,267.163,8.376,931.583,931.615,948.288,1073.4,1103.1,1.000000,3833.519,4.12,0
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,10,267.163,8.376,102.969,102.852,117.187,9711.7,10056.5,0.000000,3828.334,37.18,0
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,20,267.163,8.376,103.039,103.588,119.140,9705.1,9943.1,0.002083,3828.334,37.15,0
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,40,267.163,8.376,110.948,109.188,127.140,9013.3,9255.0,0.010417,3828.334,34.51,0
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,80,267.163,8.376,128.383,126.852,142.629,7789.2,7881.4,0.014583,3828.334,29.82,0
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,160,267.163,8.376,161.983,161.989,178.662,6173.5,6150.3,0.025000,3828.334,23.63,0
gaussian,matern,signmag_ham_full,hamming,8192,256,256,64,10,8192,267.163,8.376,943.570,940.127,964.256,1059.8,1095.6,1.000000,3828.334,4.06,0
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,10,267.163,8.376,102.599,102.212,117.604,9746.7,10078.2,0.002083,3832.644,37.36,0
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,20,267.163,8.376,103.913,104.900,120.132,9623.5,9942.1,0.006250,3832.644,36.88,0
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,40,267.163,8.376,109.783,108.643,124.005,9108.9,9309.4,0.016667,3832.644,34.91,0
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,80,267.163,8.376,128.362,129.604,143.269,7790.5,7852.5,0.029167,3832.644,29.86,0
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,160,267.163,8.376,160.239,160.197,179.302,6240.7,6120.9,0.062500,3832.644,23.92,0
gaussian,sobolev,signmag_ham_full,hamming,8192,256,256,64,10,8192,267.163,8.376,940.992,939.519,955.008,1062.7,1107.2,1.000000,3832.644,4.07,0
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,10,267.112,8.376,364.805,365.292,370.796,2741.2,2777.0,0.033333,3833.519,10.51,0
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,20,267.112,8.376,365.589,365.676,371.276,2735.3,2749.8,0.052083,3833.519,10.49,0
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,40,267.112,8.376,373.122,372.556,381.036,2680.1,2694.2,0.093750,3833.519,10.27,0
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,80,267.112,8.376,387.239,387.565,393.005,2582.4,2574.5,0.156250,3833.519,9.90,0
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,160,267.112,8.376,421.938,422.766,429.102,2370.0,2363.8,0.260417,3833.519,9.09,0
gaussian,identity,signmag_post_full,posterior,8192,256,256,64,10,8192,267.112,8.376,936.137,934.111,961.024,1068.2,1110.1,1.000000,3833.519,4.10,0
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,10,267.112,8.376,363.681,362.732,371.852,2749.7,2775.8,0.002083,3828.334,10.53,0
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,20,267.112,8.376,365.158,365.228,370.476,2738.5,2753.8,0.006250,3828.334,10.48,0
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,40,267.112,8.376,373.414,373.964,378.413,2678.0,2687.6,0.010417,3828.334,10.25,0
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,80,267.112,8.376,387.349,387.789,394.541,2581.7,2582.6,0.018750,3828.334,9.88,0
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,160,267.112,8.376,420.257,420.333,429.550,2379.5,2371.6,0.029167,3828.334,9.11,0
gaussian,matern,signmag_post_full,posterior,8192,256,256,64,10,8192,267.112,8.376,957.078,954.623,983.265,1044.8,1105.2,1.000000,3828.334,4.00,0
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,10,267.112,8.376,363.217,363.596,370.060,2753.2,2782.0,0.006250,3832.644,10.55,0
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,20,267.112,8.376,364.167,364.876,368.812,2746.0,2761.0,0.014583,3832.644,10.52,0
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,40,267.112,8.376,372.946,372.428,380.717,2681.4,2693.2,0.027083,3832.644,10.28,0
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,80,267.112,8.376,388.530,389.005,395.085,2573.8,2568.1,0.045833,3832.644,9.86,0
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,160,267.112,8.376,420.569,422.222,427.822,2377.7,2368.9,0.077083,3832.644,9.11,0
gaussian,sobolev,signmag_post_full,posterior,8192,256,256,64,10,8192,267.112,8.376,943.688,940.159,966.560,1059.7,1056.0,1.000000,3832.644,4.06,0
