dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,10,5.663,1.188,51.244,50.146,58.850,19514.5,102686.5,0.335417,3956.181,77.20,1
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,20,5.663,1.188,50.387,51.170,58.339,19846.3,100633.6,0.445833,3956.181,78.52,1
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,40,5.663,1.188,50.988,51.234,58.242,19612.5,99307.5,0.512500,3956.181,77.59,1
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,80,5.663,1.188,60.607,56.002,64.642,16499.7,84747.3,0.543750,3956.181,65.28,1
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,160,5.663,1.188,59.452,58.211,69.922,16820.2,84176.6,0.556250,3956.181,66.54,1
rough,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,8192,5.663,1.188,46.720,46.306,48.674,21404.2,33026.0,0.552083,3956.181,84.68,1
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,10,7.415,1.188,73.948,71.715,77.251,13523.0,46228.9,0.418750,3969.812,53.68,1
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,20,7.415,1.188,113.484,73.251,76.323,8811.8,50742.3,0.556250,3969.812,34.98,1
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,40,7.415,1.188,74.003,73.635,80.099,13513.0,50648.1,0.597917,3969.812,53.64,1
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,80,7.415,1.188,82.329,77.411,83.555,12146.4,49931.5,0.606250,3969.812,48.22,1
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,160,7.415,1.188,80.512,79.555,86.307,12420.4,46942.2,0.600000,3969.812,49.31,1
rough,identity,posterior_m32_b64,posterior,8192,256,32,64,10,8192,7.415,1.188,50.443,46.049,49.410,19824.5,31970.1,0.595833,3969.812,78.70,1
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,10,7.415,1.188,70.802,70.499,75.459,14123.9,51426.0,0.293750,3961.003,55.94,1
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,20,7.415,1.188,71.234,71.491,75.811,14038.2,51166.4,0.381250,3961.003,55.61,1
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,40,7.415,1.188,78.300,73.987,79.587,12771.4,50814.5,0.447917,3961.003,50.59,1
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,80,7.415,1.188,75.471,74.979,79.779,13250.1,50313.4,0.500000,3961.003,52.48,1
rough,matern,posterior_m32_b64,posterior,8192,256,32,64,10,160,7.415,1.188,127.234,80.451,88.835,7859.6,44141.9,0.514583,3961.003,31.13,1
