dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,8192,38.073,1.188,182.506,182.086,185.862,5479.3,5491.6,0.552083,3835.628,21.02,0
rough,identity,hamming_full,hamming,8192,256,256,64,10,10,140.483,8.376,74.242,74.754,83.779,13469.4,14010.6,0.354167,3835.875,51.67,0
rough,identity,hamming_full,hamming,8192,256,256,64,10,20,140.483,8.376,76.713,77.571,84.483,13035.6,13484.4,0.508333,3835.875,50.00,0
rough,identity,hamming_full,hamming,8192,256,256,64,10,40,140.483,8.376,81.190,82.242,88.131,12316.8,12658.2,0.666667,3835.875,47.25,0
rough,identity,hamming_full,hamming,8192,256,256,64,10,80,140.483,8.376,94.860,95.587,102.468,10541.8,10521.8,0.800000,3835.875,40.44,0
rough,identity,hamming_full,hamming,8192,256,256,64,10,160,140.483,8.376,120.756,121.252,134.692,8281.2,8518.8,0.937500,3835.875,31.77,0
rough,identity,hamming_full,hamming,8192,256,256,64,10,8192,140.483,8.376,944.863,955.135,983.649,1058.4,1126.9,1.000000,3835.875,4.06,0
rough,matern,hamming_full,hamming,8192,256,256,64,10,10,140.483,8.376,73.126,73.891,82.723,13675.1,14285.8,0.325000,3840.897,52.52,0
rough,matern,hamming_full,hamming,8192,256,256,64,10,20,140.483,8.376,75.045,75.523,82.691,13325.4,13486.2,0.462500,3840.897,51.18,0
rough,matern,hamming_full,hamming,8192,256,256,64,10,40,140.483,8.376,81.391,82.627,88.771,12286.4,12853.8,0.614583,3840.897,47.19,0
rough,matern,hamming_full,hamming,8192,256,256,64,10,80,140.483,8.376,92.608,94.243,100.164,10798.2,11090.7,0.750000,3840.897,41.47,0
rough,matern,hamming_full,hamming,8192,256,256,64,10,160,140.483,8.376,118.261,118.500,132.005,8455.9,8396.8,0.904167,3840.897,32.48,0
rough,matern,hamming_full,hamming,8192,256,256,64,10,8192,140.483,8.376,973.535,971.744,1009.825,1027.2,1121.6,1.000000,3840.897,3.95,0
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,10,140.483,8.376,73.106,74.755,83.555,13678.7,14210.5,0.335417,3835.628,52.47,0
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,20,140.483,8.376,75.133,75.907,83.907,13309.7,13795.8,0.479167,3835.628,51.05,0
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,40,140.483,8.376,79.733,79.778,88.227,12541.9,12472.9,0.633333,3835.628,48.11,0
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,80,140.483,8.376,93.970,95.267,102.884,10641.7,10912.1,0.770833,3835.628,40.82,0
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,160,140.483,8.376,118.449,118.180,133.701,8442.5,8483.6,0.918750,3835.628,32.38,0
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,8192,140.483,8.376,981.444,979.136,1001.313,1018.9,1099.4,1.000000,3835.628,3.91,0
rough,identity,posterior_full,posterior,8192,256,256,64,10,10,140.433,8.376,126.484,126.564,131.525,7906.1,8146.2,0.418750,3835.875,30.33,0
rough,identity,posterior_full,posterior,8192,256,256,64,10,20,140.433,8.376,127.850,128.036,131.652,7821.7,7811.0,0.639583,3835.875,30.00,0
rough,identity,posterior_full,posterior,8192,256,256,64,10,40,140.433,8.376,134.603,133.989,140.549,7429.2,7567.1,0.820833,3835.875,28.50,0
rough,identity,posterior_full,posterior,8192,256,256,64,10,80,140.433,8.376,147.164,147.621,153.989,6795.2,6856.9,0.925000,3835.875,26.07,0
rough,identity,posterior_full,posterior,8192,256,256,64,10,160,140.433,8.376,170.158,170.566,178.822,5876.9,5892.9,0.989583,3835.875,22.54,0
rough,identity,posterior_full,posterior,8192,256,256,64,10,8192,140.433,8.376,961.343,958.112,1001.442,1040.2,1135.6,1.000000,3835.875,3.99,0
rough,matern,posterior_full,posterior,8192,256,256,64,10,10,140.433,8.376,126.015,125.828,132.133,7935.5,8099.3,0.331250,3840.897,30.48,0
rough,matern,posterior_full,posterior,8192,256,256,64,10,20,140.433,8.376,126.833,127.524,131.780,7884.4,7947.1,0.466667,3840.897,30.28,0
rough,matern,posterior_full,posterior,8192,256,256,64,10,40,140.433,8.376,133.135,133.573,138.660,7511.2,7689.1,0.583333,3840.897,28.85,0
rough,matern,posterior_full,posterior,8192,256,256,64,10,80,140.433,8.376,141.879,141.925,147.781,7048.3,7052.5,0.743750,3840.897,27.07,0
rough,matern,posterior_full,posterior,8192,256,256,64,10,160,140.433,8.376,160.865,160.070,169.318,6216.4,6342.4,0.895833,3840.897,23.88,0
rough,matern,posterior_full,posterior,8192,256,256,64,10,8192,140.433,8.376,927.163,924.894,955.455,1078.6,1146.5,1.000000,3840.897,4.14,0
