dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
clustered,identity,gray_full,gray,8192,256,256,64,10,8192,137.595,8.376,876.978,874.557,899.294,1140.3,1151.9,1.000000,3828.191,4.37,0
clustered,matern,gray_full,gray,8192,256,256,64,10,10,137.595,8.376,18.590,18.561,19.585,53792.5,56476.2,0.043750,3825.394,205.78,0
clustered,matern,gray_full,gray,8192,256,256,64,10,20,137.595,8.376,19.133,19.200,19.905,52266.7,54294.9,0.079167,3825.394,199.94,0
clustered,matern,gray_full,gray,8192,256,256,64,10,40,137.595,8.376,22.093,22.369,23.233,45263.8,47644.7,0.116667,3825.394,173.15,0
clustered,matern,gray_full,gray,8192,256,256,64,10,80,137.595,8.376,28.533,28.833,31.137,35047.2,35987.3,0.212500,3825.394,134.07,0
clustered,matern,gray_full,gray,8192,256,256,64,10,160,137.595,8.376,41.660,41.569,48.418,24003.8,25792.7,0.339583,3825.394,91.82,0
clustered,matern,gray_full,gray,8192,256,256,64,10,8192,137.595,8.376,899.017,897.022,925.535,1112.3,1153.6,1.000000,3825.394,4.26,0
clustered,sobolev,gray_full,gray,8192,256,256,64,10,10,137.595,8.376,18.847,18.625,19.616,53059.9,56657.4,0.045833,3831.739,203.31,0
clustered,sobolev,gray_full,gray,8192,256,256,64,10,20,137.595,8.376,19.503,19.521,20.736,51275.0,52921.4,0.077083,3831.739,196.47,0
clustered,sobolev,gray_full,gray,8192,256,256,64,10,40,137.595,8.376,22.312,22.496,23.200,44818.8,45527.5,0.104167,3831.739,171.73,0
clustered,sobolev,gray_full,gray,8192,256,256,64,10,80,137.595,8.376,28.819,28.801,31.553,34699.4,36056.5,0.220833,3831.739,132.96,0
clustered,sobolev,gray_full,gray,8192,256,256,64,10,160,137.595,8.376,40.390,40.353,46.209,24758.6,25961.5,0.366667,3831.739,94.87,0
clustered,sobolev,gray_full,gray,8192,256,256,64,10,8192,137.595,8.376,889.750,888.062,919.614,1123.9,1147.1,1.000000,3831.739,4.31,0
clustered,identity,hamming_m32_b64,hamming,8192,256,32,64,10,10,35.705,1.188,67.006,66.562,76.418,14924.0,15140.3,0.056250,3828.191,57.13,0
clustered,identity,hamming_m32_b64,hamming,8192,256,32,64,10,20,35.705,1.188,66.746,66.818,75.971,14982.1,15047.6,0.089583,3828.191,57.35,0
clustered,identity,hamming_m32_b64,hamming,8192,256,32,64,10,40,35.705,1.188,67.352,66.339,76.610,14847.3,14897.6,0.131250,3828.191,56.84,0
clustered,identity,hamming_m32_b64,hamming,8192,256,32,64,10,80,35.705,1.188,69.550,70.690,79.075,14378.2,14549.9,0.170833,3828.191,55.04,0
clustered,identity,hamming_m32_b64,hamming,8192,256,32,64,10,160,35.705,1.188,71.962,72.450,80.834,13896.3,14046.7,0.183333,3828.191,53.20,0
clustered,identity,hamming_m32_b64,hamming,8192,256,32,64,10,8192,35.705,1.188,131.481,129.445,168.773,7605.7,7590.5,0.195833,3828.191,29.12,0
clustered,matern,hamming_m32_b64,hamming,8192,256,32,64,10,10,35.705,1.188,65.960,64.802,75.427,15160.7,15211.7,0.041667,3825.394,58.00,0
clustered,matern,hamming_m32_b64,hamming,8192,256,32,64,10,20,35.705,1.188,66.404,66.562,76.003,15059.4,15044.5,0.062500,3825.394,57.61,0
clustered,matern,hamming_m32_b64,hamming,8192,256,32,64,10,40,35.705,1.188,67.114,66.242,76.483,14900.1,14830.6,0.079167,3825.394,57.00,0
clustered,matern,hamming_m32_b64,hamming,8192,256,32,64,10,80,35.705,1.188,69.404,70.307,79.074,14408.5,14570.4,0.102083,3825.394,55.12,0
clustered,matern,hamming_m32_b64,hamming,8192,256,32,64,10,160,35.705,1.188,71.950,72.514,81.507,13898.6,14064.0,0.120833,3825.394,53.17,0
clustered,matern,hamming_m32_b64,hamming,8192,256,32,64,10,8192,35.705,1.188,126.014,121.668,175.590,7935.7,7873.6,0.125000,3825.394,30.36,0
clustered,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,10,35.705,1.188,65.857,64.866,75.522,15184.4,15194.0,0.043750,3831.739,58.18,0
clustered,sobolev,hamming_m32_b64,hamming,8192,256,32,64,10,20,35.705,1.188,66.377,66.179,76.131,15065.5,15049.0,0.064583,3831.739,57.73,0
