dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,sobolev,hamming_full,hamming,4096,64,64,64,10,80,1.941,1.078,35.118,32.705,41.441,28475.1,150031.9,0.921875,460.274,13.11,1
rough,sobolev,hamming_full,hamming,4096,64,64,64,10,160,1.941,1.078,39.062,39.009,44.449,25600.0,141557.2,0.987500,460.274,11.78,1
rough,sobolev,hamming_full,hamming,4096,64,64,64,10,4096,1.941,1.078,35.995,35.649,38.337,27781.3,33459.2,1.000000,460.274,12.79,1
rough,identity,posterior_full,posterior,4096,64,64,64,10,10,1.913,1.078,54.529,53.314,56.802,18338.8,79217.3,0.487500,455.722,8.36,1
rough,identity,posterior_full,posterior,4096,64,64,64,10,20,1.913,1.078,55.007,54.658,57.763,18179.5,78483.9,0.709375,455.722,8.28,1
rough,identity,posterior_full,posterior,4096,64,64,64,10,40,1.913,1.078,56.675,56.098,60.387,17644.4,76502.3,0.887500,455.722,8.04,1
rough,identity,posterior_full,posterior,4096,64,64,64,10,80,1.913,1.078,59.586,59.587,61.890,16782.4,72518.8,0.968750,455.722,7.65,1
rough,identity,posterior_full,posterior,4096,64,64,64,10,160,1.913,1.078,64.931,64.610,67.139,15400.8,68340.7,1.000000,455.722,7.02,1
rough,identity,posterior_full,posterior,4096,64,64,64,10,4096,1.913,1.078,36.493,35.842,37.953,27402.2,37653.4,1.000000,455.722,12.49,1
rough,matern,posterior_full,posterior,4096,64,64,64,10,10,1.913,1.078,52.603,52.706,55.522,19010.3,76896.5,0.468750,458.188,8.71,1
rough,matern,posterior_full,posterior,4096,64,64,64,10,20,1.913,1.078,53.909,53.314,56.226,18549.7,77902.9,0.643750,458.188,8.50,1
rough,matern,posterior_full,posterior,4096,64,64,64,10,40,1.913,1.078,63.998,57.154,65.410,15625.4,76309.7,0.812500,458.188,7.16,1
rough,matern,posterior_full,posterior,4096,64,64,64,10,80,1.913,1.078,57.862,57.475,60.802,17282.4,73461.7,0.956250,458.188,7.92,1
